population,minimum_age,maximum_age,gender,zipcode,geo_id
0,75,79,male,64102,8600000US64102
0,65,66,male,64102,8600000US64102
0,67,69,male,64102,8600000US64102
0,60,61,female,64165,8600000US64165
0,85,,female,64192,8600000US64192
0,55,59,female,64192,8600000US64192
0,18,19,female,64420,8600000US64420
0,20,20,female,64420,8600000US64420
0,20,20,male,64434,8600000US64434
0,80,84,male,64493,8600000US64493
0,21,21,male,64632,8600000US64632
0,18,19,female,64647,8600000US64647
0,55,59,female,64654,8600000US64654
0,67,69,female,64654,8600000US64654
0,21,21,female,64686,8600000US64686
0,60,61,female,64743,8600000US64743
0,25,29,female,64765,8600000US64765
0,80,84,male,64781,8600000US64781
0,60,61,male,64849,8600000US64849
0,20,20,male,65062,8600000US65062
0,85,,male,65215,8600000US65215
0,25,29,male,65215,8600000US65215
0,10,14,female,65215,8600000US65215
0,10,14,female,65246,8600000US65246
0,20,20,female,65246,8600000US65246
0,85,,male,65278,8600000US65278
0,75,79,female,65286,8600000US65286
0,21,21,female,65320,8600000US65320
0,21,21,male,65320,8600000US65320
0,22,24,female,65320,8600000US65320
0,20,20,female,65456,8600000US65456
0,20,20,male,65501,8600000US65501
0,80,84,male,65541,8600000US65541
0,20,20,male,65557,8600000US65557
0,65,66,male,65620,8600000US65620
0,80,84,female,65623,8600000US65623
0,20,20,male,65630,8600000US65630
0,18,19,male,65654,8600000US65654
0,65,66,male,65664,8600000US65664
0,20,20,male,65724,8600000US65724
0,75,79,male,65727,8600000US65727
0,25,29,female,65766,8600000US65766
0,60,61,male,65766,8600000US65766
0,40,44,male,65784,8600000US65784
0,60,61,female,65784,8600000US65784
0,70,74,male,66031,8600000US66031
0,5,9,male,66031,8600000US66031
0,45,49,male,66045,8600000US66045
0,5,9,male,66045,8600000US66045
0,15,17,male,66045,8600000US66045
0,55,59,male,66045,8600000US66045
0,50,54,female,66045,8600000US66045
0,70,74,female,66045,8600000US66045
0,85,,female,66045,8600000US66045
0,30,34,male,66115,8600000US66115
0,20,20,male,66115,8600000US66115
0,5,9,female,66115,8600000US66115
0,75,79,female,66115,8600000US66115
0,25,29,male,66118,8600000US66118
0,50,54,male,66506,8600000US66506
0,55,59,female,66506,8600000US66506
0,55,59,female,66522,8600000US66522
0,20,20,female,66550,8600000US66550
0,67,69,female,66621,8600000US66621
0,85,,male,66621,8600000US66621
0,62,64,male,66621,8600000US66621
0,22,24,male,66622,8600000US66622
0,0,4,female,66622,8600000US66622
0,62,64,female,66622,8600000US66622
0,80,84,female,66622,8600000US66622
0,20,20,female,66622,8600000US66622
0,10,14,male,66728,8600000US66728
0,20,20,female,66734,8600000US66734
0,20,20,female,66754,8600000US66754
0,50,54,male,66760,8600000US66760
0,18,19,female,66778,8600000US66778
0,21,21,female,66780,8600000US66780
0,20,20,female,66843,8600000US66843
0,21,21,female,66870,8600000US66870
0,21,21,female,66946,8600000US66946
0,5,9,female,66963,8600000US66963
0,85,,male,66970,8600000US66970
0,65,66,male,67012,8600000US67012
0,67,69,female,67012,8600000US67012
0,18,19,female,67012,8600000US67012
0,85,,male,67018,8600000US67018
0,21,21,male,67021,8600000US67021
0,22,24,male,67021,8600000US67021
0,21,21,male,67036,8600000US67036
0,20,20,male,67053,8600000US67053
0,0,4,female,67055,8600000US67055
0,21,21,female,67072,8600000US67072
0,62,64,male,67150,8600000US67150
0,67,69,male,67150,8600000US67150
0,5,9,male,67155,8600000US67155
0,85,,male,67228,8600000US67228
0,80,84,female,67260,8600000US67260
0,67,69,female,67332,8600000US67332
0,60,61,male,67334,8600000US67334
0,65,66,male,67364,8600000US67364
0,21,21,male,67427,8600000US67427
0,62,64,female,67492,8600000US67492
0,60,61,male,67515,8600000US67515
0,85,,female,67515,8600000US67515
0,60,61,female,67518,8600000US67518
0,22,24,female,67521,8600000US67521
0,20,20,male,67553,8600000US67553
0,15,17,female,67559,8600000US67559
0,20,20,female,67575,8600000US67575
0,20,20,male,67639,8600000US67639
0,80,84,female,67639,8600000US67639
0,21,21,female,67644,8600000US67644
0,65,66,male,67647,8600000US67647
0,21,21,male,67647,8600000US67647
0,21,21,male,67658,8600000US67658
0,21,21,male,67673,8600000US67673
0,20,20,male,67743,8600000US67743
0,21,21,male,67743,8600000US67743
0,20,20,female,67743,8600000US67743
0,21,21,female,67840,8600000US67840
0,30,34,male,67843,8600000US67843
0,20,20,male,67857,8600000US67857
0,70,74,female,67868,8600000US67868
0,85,,male,68010,8600000US68010
0,20,20,male,68010,8600000US68010
0,85,,female,68010,8600000US68010
0,67,69,male,68010,8600000US68010
0,65,66,female,68033,8600000US68033
0,85,,male,68042,8600000US68042
0,20,20,female,68072,8600000US68072
0,65,66,female,68113,8600000US68113
0,0,4,male,68178,8600000US68178
0,20,20,female,68303,8600000US68303
0,20,20,female,68325,8600000US68325
0,20,20,female,68348,8600000US68348
0,67,69,male,68362,8600000US68362
0,18,19,male,68362,8600000US68362
0,21,21,female,68375,8600000US68375
0,85,,female,68375,8600000US68375
0,18,19,male,68380,8600000US68380
0,25,29,female,68382,8600000US68382
0,20,20,female,68415,8600000US68415
0,21,21,male,68442,8600000US68442
0,22,24,female,68444,8600000US68444
0,20,20,male,68445,8600000US68445
0,70,74,male,68452,8600000US68452
0,20,20,male,68527,8600000US68527
0,21,21,male,68622,8600000US68622
0,20,20,male,68635,8600000US68635
0,21,21,female,68637,8600000US68637
0,20,20,female,68654,8600000US68654
0,85,,male,68655,8600000US68655
0,21,21,female,68659,8600000US68659
0,15,17,female,68667,8600000US68667
0,21,21,male,68710,8600000US68710
0,20,20,female,68717,8600000US68717
0,21,21,female,68725,8600000US68725
0,5,9,female,68742,8600000US68742
0,65,66,male,68747,8600000US68747
0,65,66,male,68749,8600000US68749
0,65,66,male,68751,8600000US68751
0,75,79,female,68751,8600000US68751
0,22,24,male,68753,8600000US68753
0,20,20,male,68785,8600000US68785
0,21,21,female,68828,8600000US68828
0,0,4,male,68828,8600000US68828
0,21,21,female,68837,8600000US68837
0,60,61,male,68849,8600000US68849
0,20,20,female,68860,8600000US68860
0,85,,male,68865,8600000US68865
0,20,20,male,68878,8600000US68878
0,70,74,male,68923,8600000US68923
0,80,84,male,68923,8600000US68923
0,21,21,male,68945,8600000US68945
0,5,9,female,68946,8600000US68946
0,20,20,female,68950,8600000US68950
0,80,84,male,68954,8600000US68954
0,20,20,female,68954,8600000US68954
0,20,20,male,68957,8600000US68957
0,15,17,male,68960,8600000US68960
0,21,21,female,68960,8600000US68960
0,35,39,male,68969,8600000US68969
0,21,21,male,68969,8600000US68969
0,35,39,female,68969,8600000US68969
0,20,20,female,69027,8600000US69027
0,20,20,female,69036,8600000US69036
0,18,19,female,69037,8600000US69037
0,65,66,male,69041,8600000US69041
0,20,20,male,69041,8600000US69041
0,25,29,female,69042,8600000US69042
0,21,21,female,69046,8600000US69046
0,20,20,female,69132,8600000US69132
0,20,20,female,69146,8600000US69146
0,67,69,male,69157,8600000US69157
0,5,9,female,69171,8600000US69171
0,45,49,male,69171,8600000US69171
0,65,66,female,69171,8600000US69171
0,70,74,female,69171,8600000US69171
0,80,84,female,69171,8600000US69171
0,70,74,female,69219,8600000US69219
0,18,19,male,69219,8600000US69219
0,10,14,female,69220,8600000US69220
0,80,84,female,69220,8600000US69220
0,80,84,male,69220,8600000US69220
0,20,20,male,69220,8600000US69220
0,21,21,female,69335,8600000US69335
0,21,21,female,69340,8600000US69340
0,18,19,female,69340,8600000US69340
0,22,24,female,69340,8600000US69340
0,25,29,male,69353,8600000US69353
0,15,17,female,69354,8600000US69354
0,18,19,male,69355,8600000US69355
0,62,64,male,69365,8600000US69365
0,65,66,female,69365,8600000US69365
0,67,69,female,69366,8600000US69366
0,21,21,female,69367,8600000US69367
0,80,84,male,70050,8600000US70050
0,10,14,female,70139,8600000US70139
0,22,24,female,70139,8600000US70139
0,18,19,female,70139,8600000US70139
0,80,84,male,70139,8600000US70139
0,40,44,female,70163,8600000US70163
0,21,21,female,70163,8600000US70163
0,80,84,female,70340,8600000US70340
0,85,,female,70402,8600000US70402
0,62,64,male,70402,8600000US70402
0,18,19,female,70558,8600000US70558
0,62,64,female,70575,8600000US70575
0,55,59,female,70575,8600000US70575
0,21,21,male,70644,8600000US70644
0,21,21,female,70654,8600000US70654
0,20,20,female,70747,8600000US70747
0,20,20,male,70747,8600000US70747
0,40,44,male,70801,8600000US70801
0,0,4,male,70801,8600000US70801
0,80,84,female,70803,8600000US70803
0,10,14,male,70803,8600000US70803
0,45,49,male,70803,8600000US70803
0,21,21,male,71034,8600000US71034
0,30,34,female,71209,8600000US71209
0,20,20,male,71253,8600000US71253
0,10,14,male,71272,8600000US71272
0,50,54,male,71272,8600000US71272
0,0,4,female,71316,8600000US71316
0,25,29,male,71345,8600000US71345
0,62,64,female,71401,8600000US71401
0,18,19,male,71452,8600000US71452
0,20,20,female,71651,8600000US71651
0,20,20,male,71651,8600000US71651
0,5,9,male,71659,8600000US71659
0,21,21,female,71677,8600000US71677
0,85,,female,71711,8600000US71711
0,21,21,male,71745,8600000US71745
0,62,64,female,71772,8600000US71772
0,80,84,female,71772,8600000US71772
0,67,69,male,71772,8600000US71772
0,62,64,female,71823,8600000US71823
0,20,20,female,71969,8600000US71969
0,80,84,female,71998,8600000US71998
0,55,59,male,71998,8600000US71998
0,50,54,male,71999,8600000US71999
0,20,20,female,72014,8600000US72014
0,25,29,female,72035,8600000US72035
0,75,79,female,72035,8600000US72035
0,21,21,female,72048,8600000US72048
0,22,24,male,72048,8600000US72048
0,21,21,male,72048,8600000US72048
0,22,24,female,72059,8600000US72059
0,70,74,male,72099,8600000US72099
0,40,44,male,72099,8600000US72099
0,40,44,female,72099,8600000US72099
0,80,84,male,72108,8600000US72108
0,21,21,male,72119,8600000US72119
0,80,84,female,72119,8600000US72119
0,85,,male,72139,8600000US72139
0,18,19,male,72140,8600000US72140
0,70,74,female,72149,8600000US72149
0,15,17,female,72149,8600000US72149
0,30,34,female,72149,8600000US72149
0,75,79,male,72149,8600000US72149
0,45,49,female,72181,8600000US72181
0,80,84,male,72311,8600000US72311
0,20,20,male,72325,8600000US72325
0,80,84,male,72328,8600000US72328
0,65,66,male,72340,8600000US72340
0,20,20,male,72341,8600000US72341
0,21,21,female,72346,8600000US72346
0,20,20,male,72347,8600000US72347
0,70,74,male,72353,8600000US72353
0,85,,male,72367,8600000US72367
0,67,69,female,72379,8600000US72379
0,20,20,male,72389,8600000US72389
0,21,21,male,72427,8600000US72427
0,20,20,female,72449,8600000US72449
0,65,66,female,72457,8600000US72457
0,18,19,female,72464,8600000US72464
0,50,54,female,72467,8600000US72467
0,22,24,female,72467,8600000US72467
0,67,69,female,72467,8600000US72467
0,65,66,male,72467,8600000US72467
0,21,21,female,72522,8600000US72522
0,20,20,female,72524,8600000US72524
0,22,24,female,72528,8600000US72528
0,5,9,female,72528,8600000US72528
0,35,39,female,72528,8600000US72528
0,67,69,female,72528,8600000US72528
0,21,21,female,72528,8600000US72528
0,20,20,male,72539,8600000US72539
0,55,59,female,72553,8600000US72553
0,60,61,female,72553,8600000US72553
0,85,,female,72584,8600000US72584
0,5,9,male,72636,8600000US72636
0,80,84,female,72679,8600000US72679
0,15,17,female,72679,8600000US72679
0,85,,female,72682,8600000US72682
0,40,44,male,72749,8600000US72749
0,67,69,female,72826,8600000US72826
0,30,34,male,72838,8600000US72838
0,21,21,male,72841,8600000US72841
0,85,,male,72930,8600000US72930
0,75,79,male,73019,8600000US73019
0,80,84,male,73019,8600000US73019
0,65,66,female,73019,8600000US73019
0,18,19,female,73043,8600000US73043
0,21,21,female,73056,8600000US73056
0,62,64,female,73097,8600000US73097
0,75,79,female,73145,8600000US73145
0,18,19,male,73425,8600000US73425
0,75,79,male,73441,8600000US73441
0,65,66,female,73444,8600000US73444
0,20,20,male,73551,8600000US73551
0,25,29,female,73553,8600000US73553
0,22,24,male,73553,8600000US73553
0,21,21,male,73571,8600000US73571
0,65,66,male,73705,8600000US73705
0,40,44,male,73746,8600000US73746
0,80,84,female,73757,8600000US73757
0,21,21,female,73758,8600000US73758
0,18,19,female,73835,8600000US73835
0,20,20,male,74001,8600000US74001
0,60,61,male,74046,8600000US74046
0,65,66,male,74068,8600000US74068
0,80,84,female,74068,8600000US74068
0,50,54,male,74078,8600000US74078
0,5,9,female,74078,8600000US74078
0,85,,male,74360,8600000US74360
0,18,19,female,74360,8600000US74360
0,62,64,female,74360,8600000US74360
0,80,84,female,74360,8600000US74360
0,22,24,male,74360,8600000US74360
0,55,59,male,74477,8600000US74477
0,25,29,male,74477,8600000US74477
0,5,9,female,74477,8600000US74477
0,40,44,female,74477,8600000US74477
0,80,84,male,74477,8600000US74477
0,60,61,male,74535,8600000US74535
0,65,66,male,74535,8600000US74535
0,35,39,male,74753,8600000US74753
0,65,66,female,74755,8600000US74755
0,60,61,female,74761,8600000US74761
0,20,20,male,74942,8600000US74942
0,22,24,female,74943,8600000US74943
0,62,64,female,74946,8600000US74946
0,21,21,female,75247,8600000US75247
0,30,34,male,75270,8600000US75270
0,75,79,male,75270,8600000US75270
0,55,59,male,75270,8600000US75270
0,10,14,male,75390,8600000US75390
0,62,64,male,75390,8600000US75390
0,21,21,male,75413,8600000US75413
0,65,66,female,75565,8600000US75565
0,20,20,male,75759,8600000US75759
0,67,69,female,75779,8600000US75779
0,20,20,female,75848,8600000US75848
0,65,66,male,75848,8600000US75848
0,45,49,female,75858,8600000US75858
0,80,84,male,75934,8600000US75934
0,22,24,male,75942,8600000US75942
0,67,69,male,75962,8600000US75962
0,80,84,male,75962,8600000US75962
0,25,29,male,76061,8600000US76061
0,62,64,male,76127,8600000US76127
0,45,49,male,76129,8600000US76129
0,85,,male,76253,8600000US76253
0,21,21,male,76364,8600000US76364
0,22,24,female,76436,8600000US76436
0,85,,female,76452,8600000US76452
0,20,20,male,76459,8600000US76459
0,30,34,female,76508,8600000US76508
0,85,,female,76508,8600000US76508
0,5,9,female,76508,8600000US76508
0,10,14,male,76508,8600000US76508
0,0,4,male,76508,8600000US76508
0,62,64,female,76523,8600000US76523
0,22,24,male,76523,8600000US76523
0,20,20,female,76565,8600000US76565
0,85,,female,76596,8600000US76596
0,80,84,female,76597,8600000US76597
0,15,17,male,76598,8600000US76598
0,0,4,female,76598,8600000US76598
0,,,male,76598,8600000US76598
0,10,14,female,76598,8600000US76598
0,21,21,male,76598,8600000US76598
0,80,84,male,76599,8600000US76599
0,21,21,female,76628,8600000US76628
0,65,66,male,76654,8600000US76654
0,70,74,male,76798,8600000US76798
0,22,24,female,76820,8600000US76820
0,20,20,female,76824,8600000US76824
0,67,69,female,76836,8600000US76836
0,45,49,male,76836,8600000US76836
0,70,74,female,76836,8600000US76836
0,67,69,female,76845,8600000US76845
0,20,20,male,76858,8600000US76858
0,5,9,female,76862,8600000US76862
0,85,,male,76870,8600000US76870
0,22,24,male,76888,8600000US76888
0,50,54,female,76908,8600000US76908
0,67,69,male,76908,8600000US76908
0,10,14,female,76908,8600000US76908
0,67,69,female,76937,8600000US76937
0,75,79,male,76940,8600000US76940
0,15,17,male,76949,8600000US76949
0,35,39,female,76953,8600000US76953
0,75,79,male,76955,8600000US76955
0,60,61,female,76957,8600000US76957
0,85,,male,76957,8600000US76957
0,20,20,male,76957,8600000US76957
0,30,34,male,76957,8600000US76957
0,15,17,male,77201,8600000US77201
0,50,54,female,77201,8600000US77201
0,67,69,male,77334,8600000US77334
0,22,24,female,77334,8600000US77334
0,10,14,male,77342,8600000US77342
0,20,20,female,77350,8600000US77350
0,20,20,female,77415,8600000US77415
0,62,64,male,77415,8600000US77415
0,20,20,male,77428,8600000US77428
0,18,19,male,77436,8600000US77436
0,35,39,male,77436,8600000US77436
0,20,20,female,77451,8600000US77451
0,80,84,male,77460,8600000US77460
0,85,,male,77464,8600000US77464
0,5,9,female,77467,8600000US77467
0,40,44,female,77467,8600000US77467
0,15,17,female,77467,8600000US77467
0,85,,male,77473,8600000US77473
0,67,69,male,77481,8600000US77481
0,67,69,female,77481,8600000US77481
0,70,74,female,77481,8600000US77481
0,80,84,male,77561,8600000US77561
0,60,61,male,77960,8600000US77960
0,80,84,female,77973,8600000US77973
0,60,61,female,78001,8600000US78001
0,21,21,male,78001,8600000US78001
0,20,20,female,78027,8600000US78027
0,67,69,male,78029,8600000US78029
0,22,24,female,78060,8600000US78060
0,20,20,female,78143,8600000US78143
0,21,21,male,78150,8600000US78150
0,,,female,78150,8600000US78150
0,40,44,male,78150,8600000US78150
0,45,49,male,78150,8600000US78150
0,85,,male,78235,8600000US78235
0,62,64,male,78236,8600000US78236
0,15,17,female,78243,8600000US78243
0,80,84,male,78243,8600000US78243
0,35,39,female,78335,8600000US78335
0,22,24,male,78335,8600000US78335
0,80,84,male,78338,8600000US78338
0,75,79,female,78338,8600000US78338
0,75,79,male,78419,8600000US78419
0,20,20,male,78588,8600000US78588
0,35,39,female,78607,8600000US78607
0,21,21,male,78672,8600000US78672
0,20,20,female,78672,8600000US78672
0,30,34,female,78677,8600000US78677
0,21,21,female,78837,8600000US78837
0,75,79,female,78843,8600000US78843
0,70,74,male,78843,8600000US78843
0,10,14,female,78851,8600000US78851
0,25,29,female,78883,8600000US78883
0,18,19,male,79003,8600000US79003
0,20,20,male,79003,8600000US79003
0,20,20,male,79011,8600000US79011
0,65,66,male,79016,8600000US79016
0,10,14,male,79016,8600000US79016
0,20,20,female,79021,8600000US79021
0,5,9,male,79025,8600000US79025
0,20,20,male,79032,8600000US79032
0,15,17,male,79051,8600000US79051
0,18,19,female,79053,8600000US79053
0,25,29,male,79058,8600000US79058
0,62,64,male,79058,8600000US79058
0,21,21,male,79058,8600000US79058
0,65,66,male,79094,8600000US79094
0,70,74,male,79105,8600000US79105
0,30,34,female,79240,8600000US79240
0,10,14,male,79251,8600000US79251
0,85,,male,79251,8600000US79251
0,20,20,female,79261,8600000US79261
0,30,34,female,79326,8600000US79326
0,30,34,male,79326,8600000US79326
0,20,20,male,79330,8600000US79330
0,50,54,male,79353,8600000US79353
0,5,9,female,79353,8600000US79353
0,21,21,male,79369,8600000US79369
0,15,17,female,79369,8600000US79369
0,85,,male,79376,8600000US79376
0,80,84,female,79376,8600000US79376
0,80,84,male,79376,8600000US79376
0,21,21,male,79377,8600000US79377
0,85,,female,79406,8600000US79406
0,85,,female,79517,8600000US79517
0,21,21,female,79528,8600000US79528
0,85,,male,79535,8600000US79535
0,22,24,female,79548,8600000US79548
0,60,61,female,79607,8600000US79607
0,55,59,male,79699,8600000US79699
0,65,66,female,79730,8600000US79730
0,70,74,female,79754,8600000US79754
0,21,21,male,79755,8600000US79755
0,18,19,male,79759,8600000US79759
0,85,,male,79770,8600000US79770
0,10,14,female,79770,8600000US79770
0,75,79,female,79783,8600000US79783
0,21,21,female,79785,8600000US79785
0,67,69,female,79831,8600000US79831
0,15,17,female,79831,8600000US79831
0,60,61,male,79831,8600000US79831
0,22,24,female,79831,8600000US79831
0,35,39,male,79847,8600000US79847
0,85,,female,79906,8600000US79906
0,85,,male,79906,8600000US79906
0,70,74,male,79908,8600000US79908
0,5,9,male,79920,8600000US79920
0,62,64,male,79920,8600000US79920
0,60,61,male,80024,8600000US80024
0,85,,male,80024,8600000US80024
0,67,69,male,80045,8600000US80045
0,80,84,male,80045,8600000US80045
0,22,24,female,80264,8600000US80264
0,50,54,female,80264,8600000US80264
0,85,,female,80264,8600000US80264
0,55,59,female,80264,8600000US80264
0,85,,male,80290,8600000US80290
0,67,69,male,80293,8600000US80293
0,22,24,male,80293,8600000US80293
0,25,29,female,80293,8600000US80293
0,0,4,female,80294,8600000US80294
0,55,59,female,80419,8600000US80419
0,,,male,80419,8600000US80419
0,25,29,male,80419,8600000US80419
0,55,59,male,80419,8600000US80419
0,67,69,male,80419,8600000US80419
0,21,21,female,80428,8600000US80428
0,0,4,female,80434,8600000US80434
0,22,24,female,80434,8600000US80434
0,0,4,male,80434,8600000US80434
0,0,4,male,80471,8600000US80471
0,70,74,female,80471,8600000US80471
0,80,84,male,80471,8600000US80471
0,22,24,male,80475,8600000US80475
0,70,74,female,80479,8600000US80479
0,80,84,male,80488,8600000US80488
0,85,,male,80497,8600000US80497
0,80,84,male,80511,8600000US80511
0,20,20,female,80532,8600000US80532
0,21,21,female,80545,8600000US80545
0,65,66,male,80721,8600000US80721
0,20,20,female,80745,8600000US80745
0,20,20,male,80746,8600000US80746
0,22,24,male,80757,8600000US80757
0,67,69,female,80802,8600000US80802
0,22,24,female,80824,8600000US80824
0,80,84,female,80830,8600000US80830
0,22,24,male,80862,8600000US80862
0,80,84,female,80913,8600000US80913
0,62,64,female,80913,8600000US80913
0,62,64,male,80914,8600000US80914
0,60,61,male,80914,8600000US80914
0,10,14,female,80938,8600000US80938
0,70,74,female,80938,8600000US80938
0,0,4,female,80938,8600000US80938
0,30,34,female,80938,8600000US80938
0,10,14,female,80939,8600000US80939
0,18,19,female,80939,8600000US80939
0,65,66,male,80939,8600000US80939
0,75,79,female,80939,8600000US80939
0,22,24,male,80939,8600000US80939
0,30,34,male,81021,8600000US81021
0,15,17,male,81021,8600000US81021
0,15,17,male,81024,8600000US81024
0,20,20,male,81024,8600000US81024
0,10,14,male,81038,8600000US81038
0,21,21,male,81055,8600000US81055
0,75,79,male,81081,8600000US81081
0,22,24,female,81081,8600000US81081
0,67,69,female,81081,8600000US81081
0,65,66,female,81128,8600000US81128
0,20,20,female,81128,8600000US81128
0,0,4,female,81138,8600000US81138
0,20,20,female,81146,8600000US81146
0,5,9,male,81220,8600000US81220
0,62,64,female,81227,8600000US81227
0,5,9,male,81227,8600000US81227
0,21,21,female,81227,8600000US81227
0,0,4,male,81227,8600000US81227
0,75,79,male,81227,8600000US81227
0,50,54,female,81231,8600000US81231
0,21,21,male,81232,8600000US81232
0,67,69,female,81232,8600000US81232
0,18,19,male,81237,8600000US81237
0,22,24,female,81241,8600000US81241
0,30,34,female,81243,8600000US81243
0,85,,male,81248,8600000US81248
0,22,24,female,81248,8600000US81248
0,21,21,male,81248,8600000US81248
0,5,9,male,81248,8600000US81248
0,80,84,female,81251,8600000US81251
0,20,20,female,81325,8600000US81325
0,21,21,male,81325,8600000US81325
0,65,66,female,81330,8600000US81330
0,10,14,male,81330,8600000US81330
0,18,19,male,81330,8600000US81330
0,80,84,female,81411,8600000US81411
0,18,19,male,81411,8600000US81411
0,20,20,female,81426,8600000US81426
0,45,49,male,81612,8600000US81612
0,70,74,female,81612,8600000US81612
0,80,84,female,81612,8600000US81612
0,20,20,female,81612,8600000US81612
0,0,4,male,81612,8600000US81612
0,25,29,male,81633,8600000US81633
0,80,84,female,81633,8600000US81633
0,25,29,female,81633,8600000US81633
0,18,19,male,81638,8600000US81638
0,21,21,female,81640,8600000US81640
0,80,84,male,81640,8600000US81640
0,21,21,male,81649,8600000US81649
0,18,19,male,81653,8600000US81653
0,20,20,male,81655,8600000US81655
0,80,84,male,82005,8600000US82005
0,30,34,male,82052,8600000US82052
0,0,4,female,82058,8600000US82058
0,55,59,female,82058,8600000US82058
0,0,4,male,82058,8600000US82058
0,25,29,female,82058,8600000US82058
0,20,20,male,82061,8600000US82061
0,18,19,male,82063,8600000US82063
0,80,84,female,82073,8600000US82073
0,25,29,female,82073,8600000US82073
0,75,79,female,82081,8600000US82081
0,62,64,female,82084,8600000US82084
0,80,84,male,82084,8600000US82084
0,18,19,female,82084,8600000US82084
0,21,21,male,82213,8600000US82213
0,20,20,female,82213,8600000US82213
0,67,69,female,82217,8600000US82217
0,21,21,female,82222,8600000US82222
0,60,61,male,82224,8600000US82224
0,20,20,female,82224,8600000US82224
0,22,24,male,82224,8600000US82224
0,35,39,female,82229,8600000US82229
0,85,,male,82243,8600000US82243
0,20,20,male,82324,8600000US82324
0,21,21,male,82335,8600000US82335
0,0,4,male,82335,8600000US82335
0,20,20,female,82422,8600000US82422
0,80,84,female,82430,8600000US82430
0,22,24,female,82630,8600000US82630
0,75,79,female,82630,8600000US82630
0,15,17,male,82630,8600000US82630
0,21,21,female,82638,8600000US82638
0,0,4,female,82638,8600000US82638
0,50,54,male,82638,8600000US82638
0,25,29,female,82638,8600000US82638
0,80,84,male,82640,8600000US82640
0,65,66,male,82640,8600000US82640
0,35,39,female,82640,8600000US82640
0,60,61,female,82642,8600000US82642
0,45,49,male,82646,8600000US82646
0,21,21,female,82646,8600000US82646
0,67,69,female,82648,8600000US82648
0,22,24,male,82648,8600000US82648
0,45,49,male,82715,8600000US82715
0,18,19,male,82715,8600000US82715
0,20,20,male,82715,8600000US82715
0,21,21,female,82723,8600000US82723
0,20,20,female,82731,8600000US82731
0,75,79,male,82731,8600000US82731
0,20,20,male,82837,8600000US82837
0,80,84,female,82837,8600000US82837
0,60,61,female,82844,8600000US82844
0,30,34,male,82844,8600000US82844
0,22,24,male,82922,8600000US82922
0,21,21,male,82929,8600000US82929
0,70,74,female,82936,8600000US82936
0,85,,male,82942,8600000US82942
0,65,66,male,82942,8600000US82942
0,60,61,female,82944,8600000US82944
0,20,20,male,83119,8600000US83119
0,60,61,male,83119,8600000US83119
0,21,21,female,83119,8600000US83119
0,15,17,female,83212,8600000US83212
0,0,4,male,83220,8600000US83220
0,20,20,female,83220,8600000US83220
0,55,59,female,83233,8600000US83233
0,15,17,male,83253,8600000US83253
0,80,84,male,83253,8600000US83253
0,18,19,male,83277,8600000US83277
0,21,21,male,83281,8600000US83281
0,21,21,female,83287,8600000US83287
0,21,21,male,83322,8600000US83322
0,35,39,male,83322,8600000US83322
0,50,54,female,83322,8600000US83322
0,85,,female,83337,8600000US83337
0,15,17,male,83337,8600000US83337
0,21,21,male,83354,8600000US83354
0,55,59,male,83354,8600000US83354
0,5,9,female,83354,8600000US83354
0,45,49,male,83354,8600000US83354
0,10,14,female,83354,8600000US83354
0,20,20,male,83414,8600000US83414
0,22,24,female,83433,8600000US83433
0,21,21,female,83433,8600000US83433
0,18,19,female,83433,8600000US83433
0,35,39,male,83460,8600000US83460
0,75,79,male,83460,8600000US83460
0,21,21,male,83463,8600000US83463
0,60,61,female,83465,8600000US83465
0,67,69,female,83465,8600000US83465
0,21,21,male,83466,8600000US83466
0,85,,female,83469,8600000US83469
0,80,84,female,83533,8600000US83533
0,22,24,female,83545,8600000US83545
0,80,84,female,83548,8600000US83548
0,21,21,female,83555,8600000US83555
0,85,,male,83602,8600000US83602
0,70,74,female,83636,8600000US83636
0,22,24,female,83643,8600000US83643
0,15,17,male,83666,8600000US83666
0,10,14,male,83677,8600000US83677
0,80,84,male,83802,8600000US83802
0,22,24,female,83826,8600000US83826
0,85,,female,83826,8600000US83826
0,10,14,female,83826,8600000US83826
0,75,79,female,83844,8600000US83844
0,10,14,female,83844,8600000US83844
0,18,19,female,84023,8600000US84023
0,80,84,female,84024,8600000US84024
0,85,,female,84024,8600000US84024
0,20,20,male,84073,8600000US84073
0,0,4,female,84113,8600000US84113
0,15,17,male,84144,8600000US84144
0,40,44,male,84144,8600000US84144
0,0,4,female,84180,8600000US84180
0,21,21,male,84180,8600000US84180
0,0,4,male,84180,8600000US84180
0,18,19,female,84180,8600000US84180
0,75,79,male,84334,8600000US84334
0,20,20,female,84336,8600000US84336
0,20,20,female,84338,8600000US84338
0,35,39,male,84515,8600000US84515
0,15,17,male,84515,8600000US84515
0,65,66,male,84515,8600000US84515
0,60,61,female,84540,8600000US84540
0,18,19,male,84540,8600000US84540
0,65,66,male,84640,8600000US84640
0,22,24,male,84710,8600000US84710
0,85,,female,84711,8600000US84711
0,20,20,male,84712,8600000US84712
0,65,66,female,84728,8600000US84728
0,21,21,male,84730,8600000US84730
0,60,61,female,84731,8600000US84731
0,20,20,female,84734,8600000US84734
0,85,,male,84734,8600000US84734
0,20,20,female,84736,8600000US84736
0,18,19,male,84743,8600000US84743
