population,minimum_age,maximum_age,gender,zipcode,geo_id
0,60,61,female,88342,8600000US88342
0,20,20,female,88350,8600000US88350
0,35,39,male,88417,8600000US88417
0,0,4,female,89702,8600000US89702
0,20,20,male,90090,8600000US90090
0,75,79,male,90263,8600000US90263
0,65,66,female,92309,8600000US92309
0,21,21,female,92332,8600000US92332
0,85,,female,92385,8600000US92385
0,15,17,female,93064,8600000US93064
0,85,,female,93522,8600000US93522
0,62,64,female,94720,8600000US94720
0,21,21,male,94929,8600000US94929
0,5,9,male,95211,8600000US95211
0,85,,female,95312,8600000US95312
0,20,20,female,95318,8600000US95318
0,20,20,male,95463,8600000US95463
0,15,17,female,95514,8600000US95514
0,65,66,female,95699,8600000US95699
0,80,84,female,95736,8600000US95736
0,40,44,female,95974,8600000US95974
0,21,21,male,96017,8600000US96017
0,21,21,male,96038,8600000US96038
0,21,21,male,96111,8600000US96111
0,60,61,male,96155,8600000US96155
0,70,74,female,96860,8600000US96860
0,18,19,male,97711,8600000US97711
0,18,19,female,97750,8600000US97750
0,65,66,female,97905,8600000US97905
0,80,84,female,98235,8600000US98235
0,67,69,male,98353,8600000US98353
0,75,79,female,98364,8600000US98364
0,80,84,male,98447,8600000US98447
0,5,9,female,98447,8600000US98447
0,80,84,male,98670,8600000US98670
0,65,66,male,98853,8600000US98853
0,22,24,male,99034,8600000US99034
0,30,34,male,99105,8600000US99105
0,20,20,male,99176,8600000US99176
0,75,79,male,99345,8600000US99345
0,70,74,female,99505,8600000US99505
0,80,84,female,99519,8600000US99519
0,20,20,female,99631,8600000US99631
0,22,24,female,99638,8600000US99638
0,45,49,male,99638,8600000US99638
0,21,21,male,99663,8600000US99663
0,67,69,female,99724,8600000US99724
0,80,84,male,99734,8600000US99734
0,67,69,male,99751,8600000US99751
0,67,69,female,99772,8600000US99772
1,20,20,female,01093,8600000US01093
1,80,84,male,02836,8600000US02836
1,21,21,female,03230,8600000US03230
1,40,44,female,04109,8600000US04109
1,0,4,male,04267,8600000US04267
1,80,84,female,04286,8600000US04286
1,22,24,female,04570,8600000US04570
1,80,84,male,04629,8600000US04629
1,25,29,female,04851,8600000US04851
1,75,79,female,06243,8600000US06243
1,60,61,male,06263,8600000US06263
1,15,17,female,06350,8600000US06350
1,22,24,male,07833,8600000US07833
1,15,17,male,08217,8600000US08217
1,35,39,male,08808,8600000US08808
1,62,64,female,12024,8600000US12024
1,55,59,female,12040,8600000US12040
1,0,4,female,12438,8600000US12438
1,35,39,female,12439,8600000US12439
1,25,29,male,12512,8600000US12512
1,20,20,male,12812,8600000US12812
1,30,34,male,12874,8600000US12874
1,85,,male,13437,8600000US13437
1,80,84,male,13659,8600000US13659
1,22,24,male,13674,8600000US13674
1,65,66,female,13774,8600000US13774
1,65,66,male,13847,8600000US13847
1,85,,male,14135,8600000US14135
1,55,59,male,15075,8600000US15075
1,85,,male,15086,8600000US15086
1,45,49,male,15334,8600000US15334
1,18,19,male,15359,8600000US15359
1,85,,male,15463,8600000US15463
1,65,66,male,15778,8600000US15778
1,62,64,female,15962,8600000US15962
1,21,21,male,16238,8600000US16238
1,67,69,female,16312,8600000US16312
1,35,39,male,16321,8600000US16321
1,0,4,female,16322,8600000US16322
1,67,69,male,16616,8600000US16616
1,25,29,male,16730,8600000US16730
1,18,19,male,17246,8600000US17246
1,40,44,male,17270,8600000US17270
1,85,,female,17933,8600000US17933
1,85,,female,18230,8600000US18230
1,21,21,female,21841,8600000US21841
1,21,21,female,22723,8600000US22723
1,20,20,female,22931,8600000US22931
1,21,21,female,23070,8600000US23070
1,85,,female,23304,8600000US23304
1,67,69,female,23313,8600000US23313
1,85,,female,24011,8600000US24011
1,65,66,male,24239,8600000US24239
1,18,19,female,24476,8600000US24476
1,20,20,male,24606,8600000US24606
1,25,29,female,25051,8600000US25051
1,85,,male,25060,8600000US25060
1,85,,male,25848,8600000US25848
1,35,39,male,26152,8600000US26152
1,21,21,female,27843,8600000US27843
1,85,,male,27972,8600000US27972
1,0,4,male,28629,8600000US28629
1,65,66,female,28720,8600000US28720
1,75,79,male,29850,8600000US29850
1,20,20,male,30284,8600000US30284
1,80,84,male,30903,8600000US30903
1,18,19,male,35013,8600000US35013
1,65,66,female,35808,8600000US35808
1,75,79,male,36723,8600000US36723
1,62,64,male,38070,8600000US38070
1,45,49,female,40058,8600000US40058
1,80,84,male,41547,8600000US41547
1,80,84,female,41729,8600000US41729
1,60,61,male,42047,8600000US42047
1,20,20,male,42566,8600000US42566
1,21,21,male,42638,8600000US42638
1,75,79,female,43467,8600000US43467
1,65,66,female,43547,8600000US43547
1,20,20,male,43711,8600000US43711
1,40,44,female,43974,8600000US43974
1,45,49,female,44828,8600000US44828
1,21,21,female,45112,8600000US45112
1,70,74,male,45115,8600000US45115
1,55,59,male,45172,8600000US45172
1,80,84,female,45855,8600000US45855
1,15,17,male,45884,8600000US45884
1,85,,male,45899,8600000US45899
1,10,14,female,47344,8600000US47344
1,30,34,female,47434,8600000US47434
1,60,61,female,47964,8600000US47964
1,45,49,male,49458,8600000US49458
1,80,84,female,49848,8600000US49848
1,65,66,female,50066,8600000US50066
1,40,44,male,50165,8600000US50165
1,67,69,female,50573,8600000US50573
1,22,24,male,51011,8600000US51011
1,20,20,male,51365,8600000US51365
1,80,84,female,52758,8600000US52758
1,67,69,female,54525,8600000US54525
1,21,21,female,54545,8600000US54545
1,21,21,male,54554,8600000US54554
1,21,21,male,54737,8600000US54737
1,22,24,female,54769,8600000US54769
1,21,21,female,54827,8600000US54827
1,70,74,female,54842,8600000US54842
1,62,64,female,54857,8600000US54857
1,21,21,female,54948,8600000US54948
1,85,,male,54980,8600000US54980
1,55,59,female,55766,8600000US55766
1,85,,male,56075,8600000US56075
1,15,17,male,56146,8600000US56146
1,20,20,male,56212,8600000US56212
1,65,66,female,56637,8600000US56637
1,21,21,male,56713,8600000US56713
1,67,69,male,56755,8600000US56755
1,45,49,female,57337,8600000US57337
1,18,19,female,57379,8600000US57379
1,67,69,female,57429,8600000US57429
